canonical_team_id,af_team_id,af_team_name,ft_team_id,ft_team_name,us_team_id,us_team_name,sf_team_id,sf_team_name,tm_team_id,tm_team_name,tm_total_market_value_eur,tm_squad_size,tm_average_age
MANTOVA,1693,Mantova,2363.0,Mantova FC,,,d0612644eabc60d6,Mantova,2581.0,Mantova 1911,26780000,30,25.6
MARACANA,13089,Maracanã,,,,,,,,,,,
MARACENA,9750,Maracena,,,,,,,,,,,
MARANHAO,7832,Maranhão,,,,,,,,,,,
MARBELLA,5267,Marbella,,,,,,,,,,,
MARBOZ,13697,Marboz,,,,,,,,,,,
MARCHAMALO,15332,Marchamalo,,,,,,,,,,,
MARCH_TOWN_UNITED,8871,March Town United,,,,,,,,,,,
MARCILIO_DIAS,10677,Marcílio Dias,,,,,,,,,,,
MARCOS_TRINCADO,23586,Marcos Trincado,,,,,,,,,,,
MARCOUSSIS_NOZAY,20602,Marcoussis Nozay,,,,,,,,,,,
MARDIN_BB,6533,Mardin BB,,,,,,,,,,,
MAREUIL,20576,Mareuil,,,,,,,,,,,
MARGATE,7730,Margate,,,,,,,,,,,
MARIA_DA_FONTE,4765,Maria da Fonte,,,,,,,,,,,
MARIBO,11546,Maribo,,,,,,,0.0,0,,,
MARIBOR,552,Maribor,,,,,,,,,,,
MARIEKERKE,5869,Mariekerke,,,,,,,,,,,
MARIENLYST,6040,Marienlyst,,,,,,,0.0,0,,,
MARIGNANE,1296,Marignane,815386.0,Marignane Gignac Côte Bleue Football Club,,,,,0.0,0,,,
MARILIA,10035,Marília,,,,,,,,,,,
MARINE,7656,Marine,,,,,,,,,,,
MARINGA,7833,Maringá,,,,,,,,,,,
MARINHENSE,4845,Marinhense,,,,,,,,,,,
MARINO,9799,Marino,,,,,,,,,,,
MARINO_DE_LUANCO,9401,Marino de Luanco,,,,,,,,,,,
MARITIMO,214,Maritimo,177.0,CS Marítimo Funchal,,,dcbda472bfb5cdbe,Maritimo,1301.0,CS Marítimo,10130000,27,26.2
MARKE,24549,Marke,,,,,,,,,,,
MARKET_DRAYTON_TOWN,7240,Market Drayton Town,,,,,,,,,,,
MARKO,12403,Marko,,,,,,,,,,,
MARLOIE_SPORT,8481,Marloie Sport,,,,,,,,,,,
MARLOW,7657,Marlow,,,,,,,,,,,
MARMANDE,13736,Marmande,,,,,,,,,,,
MARNAVAL,20577,Marnaval,,,,,,,,,,,
MARRYGOLD_KUMAMOTO,18965,Marrygold Kumamoto,,,,,,,,,,,
MARSAXLOKK,14507,Marsaxlokk,,,,,,,,,,,
MARSEILLE,81,Marseille,443.0,Olympique de Marseille,164.0,Marseille,3ec077931dd947b9,Marseille,244.0,Olympique Marseille,386000000,24,27.0
MARSEILLE_ENDOUME,3199,Marseille Endoume,,,,,,,,,,,
MARSKE_UNITED,7658,Marske United,,,,,,,,,,,
MARSSAC_SRDT,9291,Marssac SRDT,,,,,,,,,,,
MARSTAL_RISE,6041,Marstal / Rise,,,,,,,0.0,0,,,
MARTIGUES,3200,Martigues,3874.0,FC de Martigues,,,4598c5ae10e7f7c6,Martigues,0.0,0,,,
MARUYASU_OKAZAKI,10405,Maruyasu Okazaki,,,,,,,,,,,
MARYLAND_BOBCATS,16501,Maryland Bobcats,,,,,,,,,,,
MATAMOURISQUENSE,17387,Matamourisquense,,,,,,,,,,,
MATELICA,888,Matelica,,,,,,,,,,,
MATLOCK_TOWN,7731,Matlock Town,,,,,,,,,,,
MATSUE_CITY,7132,Matsue City,,,,,,,,,,,
MATSUMOTO_YAMAGA,304,Matsumoto Yamaga,865.0,Matsumoto Yamaga FC,,,130f1a57469b9d4a,Matsumoto Y FC,0.0,0,,,
MATSUYAMA_UNIVERSITY,7133,Matsuyama University,,,,,,,,,,,
MAUERWERK,4953,Mauerwerk,,,,,,,,,,,
MAUGUIO_CARNON,27034,Mauguio Carnon,,,,,,,,,,,
MAXIMOISE,16406,Maximoise,,,,,,,,,,,
MAZATLAN,14002,Mazatlán,686211.0,Mazatlán FC,,,a4397f26389251fa,Mazatlan FC,82696.0,Mazatlán FC,18680000,30,25.4
MAZDAG_FOSFATSPOR,20295,Mazıdağı Fosfatspor,,,,,,,,,,,
MAZERES,27035,Mazeres,,,,,,,,,,,
MD_NAGASAKI,7131,MD Nagasaki,,,,,,,,,,,
MEAUX_ACADEMY,9292,Meaux Academy,,,,,,,,,,,
MED_CITY,10068,Med City,,,,,,,,,,,
MEER,21802,Meer,,,,,,,,,,,
MEERSSEN,14508,Meerssen,,,,,,,,,,,
MEEUWEN,8474,Meeuwen,,,,,,,,,,,
MEGALON_KALYVION,15484,Megalon Kalyvion,,,,,,,,,,,
MEIJI_UNIVERSITY,7134,Meiji University,,,,,,,,,,,
MEINERZHAGEN,12814,Meinerzhagen,,,,,,,,,,,
MEIX_DEVANT_VIRTON,5870,Meix-Devant-Virton,,,,,,,,,,,
MEIX_DEVANT_VIRTON_II,14179,Meix-Devant-Virton II,,,,,,,,,,,
MEJRUP,11595,Mejrup,,,,,,,0.0,0,,,
MELBO_IL,7010,Melbo IL,,,,,,,,,,,
MELHUS,16223,Melhus,,,,,,,,,,,
MELILLA,5268,Melilla,,,,,,,,,,,
MELILLA_CD,7524,Melilla CD,,,,,,,,,,,
MELKSHAM_TOWN,7241,Melksham Town,,,,,,,,,,,
MELREUX,14180,Melreux,,,,,,,,,,,
MELTON_TOWN,8872,Melton Town,,,,,,,,,,,
MEMPHIS_901,4001,Memphis 901,11444.0,Memphis 901 FC,,,,,0.0,0,,,
MENDRISIO,16354,Mendrisio,,,,,,,,,,,
MENEMEN_BELEDIYESPOR,3599,Menemen Belediyespor,10654.0,Menemen Belediye Spor Kulübü,,,,,0.0,0,,,
MENSAJERO,5269,Mensajero,,,,,,,,,,,
MERELBEKE,5871,Merelbeke,,,,,,,,,,,
MERELINENSE,4768,Merelinense,,,,,,,,,,,
MERIDA_AD,10140,Mérida AD,,,,,,,,,,,
MERIGNAC_ARLAC,3206,Mérignac-Arlac,,,,,,,,,,,
MERPINS,20578,Merpins,,,,,,,,,,,
MERSTHAM,4706,Merstham,,,,,,,,,,,
MERTHYR_TOWN,7732,Merthyr Town,,,,,,,,,,,
MERZIFONSPOR,6534,Merzifonspor,,,,,,,,,,,
MESLIN_GRAND_MARAIS,14181,Meslin Grand-Marais,,,,,,,,,,,
MESOAMERICA,23225,MesoAmerica,,,,,,,,,,,
MESOTOPOS,15485,Mesotopos,,,,,,,,,,,
MESSANCY,14182,Messancy,,,,,,,,,,,
MESVIN,14183,Mesvin,,,,,,,,,,,
METEORA,6311,Meteora,,,,,,,,,,,
METROPOLE_TROYENNE,9943,Métropole Troyenne,,,,,,,,,,,
METROPOLITAN_POLICE,4683,Metropolitan Police,,,,,,,,,,,
METZ,112,Metz,438.0,FC Metz,180.0,Metz,519363a299ede762,Metz,347.0,FC Metz,62900000,27,25.7
MEULEBEKE,15169,Meulebeke,,,,,,,,,,,
MEUX,5872,Meux,,,,,,,,,,,
MEUX_II,15167,Meux II,,,,,,,,,,,
MEYRIN,6630,Meyrin,,,,,,,,,,,
MIAMI_FC,9030,Miami FC,3987.0,Miami FC,,,,,42814.0,Miami FC,3230000,25,25.5
MIAMI_UNITED,9057,Miami United,,,,,,,,,,,
MICHIGAN_STARS,10873,Michigan Stars,,,,,,,,,,,
MICKLEOVER_SPORTS,7733,Mickleover Sports,,,,,,,,,,,
MIDDELFART,6042,Middelfart,3668.0,Middelfart G & BK,,,,,5767.0,Middelfart Boldklub,2650000,27,25.1
MIDDLESBROUGH,70,Middlesbrough,147.0,Middlesbrough FC,,,5b28c1eba2c4644f,Middlesbrough,641.0,Middlesbrough FC,128900000,29,26.8
MIDHURST_EASEBOURNE,19557,Midhurst & Easebourne,,,,,,,,,,,
MIDLAND,1963,Midland,,,,,,,,,,,
MIDLAND_ODESSA,9031,Midland-Odessa,,,,,,,,,,,
MIEDZ_LEGNICA,335,Miedz Legnica,781.0,MKS Miedź Legnica,,,1f6ea160ddf2488c,Miedz Legnica,8936.0,Miedz Legnica,5790000,35,25.6
MIEDZ_LEGNICA_II,12815,Miedź Legnica II,,,,,,,,,,,
MIENGO,15526,Miengo,,,,,,,,,,,
MIERLO_HOUT,6267,Mierlo-Hout,,,,,,,,,,,
MIJAS_LAS_LAGUNAS,22569,Mijas Las Lagunas,,,,,,,,,,,
MILDENHALL_TOWN,8873,Mildenhall Town,,,,,,,,,,,
MILE_OAK,12003,Mile Oak,,,,,,,,,,,
MILLBROOK,14416,Millbrook,,,,,,,,,,,
MILLBROOK_FC,24342,Millbrook FC,,,,,,,,,,,
MILLWALL,58,Millwall,229.0,Millwall FC,,,195bd74cfcd9692d,Millwall,1028.0,Millwall FC,82880000,31,26.0
MILSAMI_ORHEI,691,Milsami Orhei,,,,,,,,,,,
MILTON_KEYNES_DONS,1348,Milton Keynes Dons,227.0,Milton Keynes Dons FC,,,28b5c7337d3fe2d6,Milton Keynes Dons,991.0,Milton Keynes Dons,9600000,28,28.4
MILTON_KEYNES_IRISH,16990,Milton Keynes Irish,,,,,,,,,,,
MILTON_UNITED,12004,Milton United,,,,,,,,,,,
MINDERHOUT,5873,Minderhout,,,,,,,,,,,
MINEROS_DE_ZACATECAS,2299,Mineros de Zacatecas,1450.0,Club Deportivo Mineros de Zacatecas,,,,,,,,,
MINEURS_WAZIERS,18141,Mineurs Waziers,,,,,,,,,,,
MINNEAPOLIS_CITY,10069,Minneapolis City,,,,,,,,,,,
MINNESOTA_UNITED_FC,1612,Minnesota United FC,1015.0,Minnesota United FC,,,9e0124edf6ecf3d3,Minnesota United FC,56089.0,Minnesota United FC,42250000,29,26.0
MINNESOTA_UNITED_II,18814,Minnesota United II,,,,,,,,,,,
MINOR,6268,Minor,,,,,,,,,,,
MINOTAVROS,15486,Minotavros,,,,,,,,,,,
MIRAMAR,20672,Miramar,,,,,,,,,,,
MIRANDELA,4769,Mirandela,,,,,,,,,,,
MIRANDES,799,Mirandes,300.0,CD Mirandés,,,808686a88d9d727b,Mirandes,13222.0,CD Mirandés,18900000,27,24.1
MIRASSOL,7848,Mirassol,2721.0,Mirassol Futebol Clube,,,e0f21049aa2faf52,Mirassol,3876.0,Mirassol Futebol Clube (SP),30400000,32,30.9
MISSOLONGHI,12390,Missolonghi,,,,,,,,,,,
MITO_HOLLYHOCK,305,Mito Hollyhock,857.0,Mito Hollyhock,,,,,21975.0,Mito HollyHock,9700000,34,25.6
MITSUBISHI_NAGASAKI,21346,Mitsubishi Nagasaki,,,,,,,,,,,
MIXTO,2215,Mixto,,,,,,,,,,,
MIZUSHIMA,11403,Mizushima,,,,,,,,,,,
MJALLBY_AIF,2240,Mjallby AIF,671.0,Mjällby AIF,,,961edeb3da2dcd2d,Mjallby AIF,2719.0,Mjällby AIF,18900000,30,23.7
MJEP_CORMONTREUIL,9290,MJEP Cormontreuil,,,,,,,,,,,
MJLNER,7011,Mjølner,,,,,,,,,,,
MJOLBY,16600,Mjölby,,,,,,,,,,,
MJONDALEN,2152,Mjondalen,343.0,Mjøndalen IF,,,ba036ac2dc84efe7,Mjondalen,0.0,0,,,
MLADA_BOLESLAV,640,Mlada Boleslav,,,,,,,,,,,
MLADOST_LJESKOPOLJE,3750,Mladost Lješkopolje,,,,,,,,,,,
MODAFEN,6535,Modafen,,,,,,,,,,,
MODENA,899,Modena,517.0,Modena FC,,,88857f680312a5ee,Modena,1385.0,Modena FC,34250000,28,26.4
MOEN,19776,Moen,,,,,,,,,,,
MOIMENTA_DA_BEIRA,4887,Moimenta da Beira,,,,,,,,,,,
MOITENSE,17777,Moitense,,,,,,,,,,,
MOKPO_CHRISTIAN_HOSPITAL,7095,Mokpo Christian Hospital,,,,,,,,,,,
MOKPO_CITY,7096,Mokpo City,,,,,,,,,,,
MOKPO_GADDANGDAE,21045,Mokpo Gaddangdae,,,,,,,,,,,
MOL,24159,Mol,,,,,,,,,,,
MOLAIKOS,15265,Molaikos,,,,,,,,,,,
MOLDE,329,Molde,333.0,Molde FK,,,7da092b15e031863,Molde,687.0,Molde FK,26950000,26,25.3
MOLENBAIX,5874,Molenbaix,,,,,,,,,,,
MOLESEY,8874,Molesey,,,,,,,,,,,
MOLLERUSSA,18096,Mollerussa,,,,,,,,,,,
MOLSHEIM_ERNOLSHEIM,18142,Molsheim Ernolsheim,,,,,,,,,,,
MONACO,91,Monaco,56.0,AS Monaco FC,171.0,Monaco,7c7eee4ef23ee502,Monaco,162.0,AS Monaco,391550000,28,25.8
MONARCAS,2284,Monarcas,1429.0,CA Monarcas Morelia,,,0,0,0.0,0,,,
MONCAO,4849,Monção,,,,,,,,,,,
MONCARAPACHENSE,4847,Moncarapachense,,,,,,,,,,,
MONDINENSE,4848,Mondinense,,,,,,,,,,,
MONEYFIELDS,7659,Moneyfields,,,,,,,,,,,
MONNAIE,25343,Monnaie,,,,,,,,,,,
MONS,4653,Mons,,,,,,,,,,,
MONS_CALPE,16137,Mons Calpe,,,,,,,,,,,
MONS_NORD,14184,Mons Nord,,,,,,,,,,,
MONTAGNARDE,3081,Montagnarde,,,,,,,,,,,
MONTALEGRE,4770,Montalegre,,,,,,,,,,,
MONTANESA,15345,Montañesa,,,,,,,,,,,
MONTAUBAN_TG,3202,Montauban TG,,,,,,,,,,,
MONTCEAU,3082,Montceau,,,,,,,,,,,
MONTCHAT_LYON,18143,Montchat Lyon,,,,,,,,,,,
MONTDIDIER,22740,Montdidier,,,,,,,,,,,
MONTE,22570,Monte,,,,,,,,,,,
MONTEDIO_YAMAGATA,312,Montedio Yamagata,867.0,Montedio Yamagata,,,,,16190.0,Montedio Yamagata,9030000,31,26.9
MONTEGNEE,19515,Montegnée,,,,,,,,,,,
MONTEREY_BAY,18375,Monterey Bay,711352.0,Monterey Bay FC,,,,,87631.0,Monterey Bay FC,4230000,27,24.0
MONTERREY,2282,Monterrey,1430.0,CF Monterrey,,,63fb0ef477c14fa1,Monterrey,2407.0,CF Monterrey,64700000,26,28.0
MONTE_TRIGO,20352,Monte Trigo,,,,,,,,,,,
MONTFERRAND,25344,Montferrand,,,,,,,,,,,
MONTHEY,6631,Monthey,,,,,,,,,,,
MONTIGNIES,5875,Montignies,,,,,,,,,,,
MONTIGNIES_II,19516,Montignies II,,,,,,,,,,,
MONTIGNY,16977,Montigny,,,,,,,,,,,
MONTIJO,9835,Montijo,,,,,,,,,,,
MONTILLA,20447,Montilla,,,,,,,,,,,
MONTLOUIS,9293,Montlouis,,,,,,,,,,,
MONTLUCON,3083,Montluçon,,,,,,,,,,,
MONTMORILLON,13739,Montmorillon,,,,,,,,,,,
MONTPELLIER,82,Montpellier,435.0,Montpellier HSC,166.0,Montpellier,3625ddcd8168f550,Montpellier,969.0,Montpellier HSC,22800000,23,24.4
MONTREAL_LA_CLUSE,27036,Montreal-la-Cluse,,,,,,,,,,,
MONTREUIL,27037,Montreuil,,,,,,,,,,,
MONTROSE,4251,Montrose,0.0,0,,,,,0.0,0,,,
MONT_DE_MARSAN,10165,Mont-de-Marsan,,,,,,,,,,,
MONZA,1579,Monza,2356.0,SS Monza 1912,271.0,Monza,d1d0c56c03a0ad65,Monza,2919.0,AC Monza,46550000,29,26.6
MORA,6688,Mora,,,,,,,,,,,
MORA,10156,Mora,,,,,,,,,,,
MORBIO,19254,Morbio,,,,,,,,,,,
MORECAMBE,1375,Morecambe,270.0,Morecambe FC,,,2a52196385d07bb6,Morecambe,3697.0,Morecambe FC,475000,31,26.6
MOREIRENSE,215,Moreirense,174.0,Moreirense FC,,,bdf5f8459639b7dc,Moreirense,4294.0,SC Farense,9550000,33,26.8
MORHANGE,13659,Morhange,,,,,,,,,,,
MORIYAMA_SAMURAI,26060,Moriyama Samurai,,,,,,,,,,,
MORLAAS_EST_BEARN,22741,Morlaas Est-Bearn,,,,,,,,,,,
MORLANWELZ,15159,Morlanwelz,,,,,,,,,,,
MORMONT,5876,Mormont,,,,,,,,,,,
MORMONT_II,5877,Mormont II,,,,,,,,,,,
MORNAR,3740,Mornar,,,,,,,,,,,
MORPETH_TOWN,7734,Morpeth Town,,,,,,,,,,,
MORS,14448,Morsø,,,,,,,0.0,0,,,
MORTAGUA,4850,Mortágua,,,,,,,,,,,
MORTEAU_MONTLEBON,3085,Morteau Montlebon,,,,,,,,,,,
MORTON,1383,Morton,1152.0,Greenock Morton FC,,,,,3026.0,Greenock Morton FC,2180000,24,26.3
MORTSEL,21803,Mortsel,,,,,,,,,,,
MORUD_VEFLINGE,21631,Morud/Veflinge,,,,,,,0.0,0,,,
MOSEDE,19572,Mosede,,,,,,,0.0,0,,,
MOSJEN,21355,Mosjøen,,,,,,,,,,,
MOSS,7012,Moss,7727.0,Moss FK,,,0,0,0.0,0,,,
MOSSLEY,7660,Mossley,,,,,,,,,,,
MOSTA,4627,Mosta,,,,,,,,,,,
MOSTEIRENSE,4851,Mosteirense,,,,,,,,,,,
MOSTOLES,9712,Móstoles,,,,,,,,,,,
MOSTOLES_CF,15351,Móstoles CF,,,,,,,,,,,
MOTALA,11673,Motala,,,,,,,,,,,
MOTHERWELL,256,Motherwell,30.0,Motherwell FC,,,0,0,987.0,Motherwell FC,14530000,24,27.0
MOTOR_LUBLIN,14562,Motor Lublin,8265.0,Motor Lublin SA,,,94ba6e0625d6ba12,Motor Lublin,3527.0,Motor Lublin,17030000,30,25.3
MOTO_CLUB,2216,Moto Club,,,,,,,,,,,
MOULIEN,3203,Moulien,,,,,,,,,,,
MOULINS_YZEURE_FOOT_03,3204,Moulins-Yzeure Foot 03,,,,,,,,,,,
MOULTON,26218,Moulton,,,,,,,,,,,
MOURA,4771,Moura,,,,,,,,,,,
MOUSEHOLE,16991,Mousehole,,,,,,,,,,,
MOZAC,9294,Mozac,,,,,,,,,,,
MSV_DUISBURG,187,MSV Duisburg,,,,,,,,,,,
MTSAPERE,3086,Mtsapere,,,,,,,,,,,
MUGLASPOR,7414,Muğlaspor,,,,,,,,,,,
MULBARTON_WANDERERS,8875,Mulbarton Wanderers,,,,,,,,,,,
MULHOUSE,3205,Mulhouse,,,,,,,,,,,
MUNICIPAL_MEJILLONES,23553,Municipal Mejillones,,,,,,,,,,,
MUNICIPAL_PUENTE_ALTO,21115,Municipal Puente Alto,,,,,,,,,,,
MUNICIPAL_SALAMANCA,18775,Municipal Salamanca,,,,,,,,,,,
MUNKEBO,19573,Munkebo,,,,,,,0.0,0,,,
MUNKZWALM,14185,Munkzwalm,,,,,,,,,,,
MUNO,5878,Muno,,,,,,,,,,,
MUNSINGEN,10589,Münsingen,,,,,,,,,,,
MURA,4197,Mura,,,,,,,,,,,
MURET,9947,Muret,,,,,,,,,,,
MURI,6632,Muri,,,,,,,,,,,
MURICI_FC,1210,Murici Fc,,,,,,,,,,,
MURS_ERIGNE,9295,Mûrs-Erigné,,,,,,,,,,,
MUS_MENDERESSPOR,6536,Muş Menderesspor,,,,,,,,,,,
MUTILVERA,5270,Mutilvera,,,,,,,,,,,
MUTSCHELLEN,6633,Mutschellen,,,,,,,,,,,
MVV,412,MVV,388.0,MVV,,,0,0,384.0,MVV Maastricht,5500000,28,22.8
MYRESJO_VETLANDA,26092,Myresjö / Vetlanda,,,,,,,,,,,
M_ALEXANDROS_AG_MARINA,22238,M. Alexandros Ag. Marina,,,,,,,,,,,
M_ALEXANDROS_IASMOS,6309,M. Alexandros Iasmos,,,,,,,,,,,
M_ALEXANDROS_KALLITHEA,6310,M. Alexandros Kallithea,,,,,,,,,,,
M_ALEXANDROS_ORFANIOU,15245,M. Alexandros Orfaniou,,,,,,,,,,,
M_ALEXANDROS_TRIKALA,5053,M. Alexandros Trikala,,,,,,,,,,,
NAASTOIS,5879,Naastois,,,,,,,,,,,
NACIONAL,225,Nacional,163.0,CD Nacional Funchal,,,5e0cde449eecdcbb,Nacional,982.0,CD Nacional,22480000,30,26.5
NACKA_ILIRIA,14510,Nacka Iliria,,,,,,,,,,,
NAC_BREDA,203,NAC Breda,385.0,NAC Breda,,,c7a53aeb6016de7b,NAC,132.0,NAC Breda,14600000,28,26.1
NAESTVED,2066,Naestved,3657.0,Næstved BK,,,,,0.0,0,,,
NAFPAKTIAKOS,12391,Nafpaktiakos,,,,,,,,,,,
NAGAI,18966,Nagai,,,,,,,,,,,
NAGARA_CLUB,15221,Nagara Club,,,,,,,,,,,
NAGOYA_GRAMPUS,288,Nagoya Grampus,940.0,Nagoya Grampus,,,e6d35b70c68a1c61,Nagoya Grampus,1066.0,Nagoya Grampus,15900000,36,27.7
NAILSEA_TICKENHAM,21709,Nailsea & Tickenham,,,,,,,,,,,
NALON,18097,Nalón,,,,,,,,,,,
NAMDONG,16454,Namdong,,,,,,,,,,,
NAMYANGJU,23089,Namyangju,,,,,,,,,,,
NANCY,102,Nancy,447.0,AS Nancy-Lorraine,,,8f67cd309a80dbf6,Nancy,30204.0,FC Annecy,11500000,31,25.3
NANTERRE,9296,Nanterre,,,,,,,,,,,
NANTES,83,Nantes,440.0,FC Nantes,168.0,Nantes,39dd68875d11c747,Nantes,995.0,FC Nantes,110850000,28,27.0
NANTWICH_TOWN,4697,Nantwich Town,,,,,,,,,,,
NAOUSA,24858,Naousa,,,,,,,,,,,
NAPLES,25485,Naples,,,,,,,,,,,
NAPLES_UNITED,10070,Naples United,,,,,,,,,,,
NAPOLI,492,Napoli,74.0,SSC Napoli,105.0,Napoli,77453a9b80f8dd04,Napoli,6195.0,SSC Napoli,417300000,26,28.6
NARA_CLUB,7135,Nara Club,,,,,,,,,,,
NARBONNE,13740,Narbonne,,,,,,,,,,,
NARDO,7014,Nardo,,,,,,,,,,,
NASHVILLE,4002,Nashville,8045.0,Nashville SC,,,,,0.0,0,,,
NASHVILLE_SC,9569,Nashville SC,677447.0,Nashville SC MLS,,,1041dcad048eeaa6,Nashville SC,63966.0,Nashville SC,41380000,28,26.0
NASHVILLE_UNITED,10071,Nashville United,,,,,,,,,,,
NASSJO,12658,Nässjö,,,,,,,,,,,
NASSOGNE,5880,Nassogne,,,,,,,,,,,
NAUTICO_RECIFE,755,Nautico Recife,644.0,Clube Náutico Capibaribe,,,,,0.0,0,,,
NAVALCARNERO,5271,Navalcarnero,,,,,,,,,,,
NAVAL_1893,4664,Naval 1893,,,,,,,,,,,
NAXARA,9868,Náxara,,,,,,,,,,,
NAZARENOS,26480,Nazarenos,,,,,,,,,,,
NAZILLI_BELEDIYESPOR,7415,Nazilli Belediyespor,,,,,,,,,,,
NB_BORNHOLM,11509,NB Bornholm,,,,,,,0.0,0,,,
NDC_ANGERS,20579,NDC Angers,,,,,,,,,,,
NEA_ARTAKI,6312,Nea Artaki,,,,,,,,,,,
NEA_IONIA,24879,Nea Ionia,,,,,,,,,,,
NEA_SELEFKIA,20054,Nea Selefkia,,,,,,,,,,,
NEBIKON,26353,Nebikon,,,,,,,,,,,
NECAXA,2288,Necaxa,1428.0,Club Necaxa,,,71d49134fa8c3b4d,Necaxa,1146.0,Club Necaxa,42550000,21,25.3
NEC_NIJMEGEN,413,NEC Nijmegen,379.0,Nijmegen Eendracht Combinatie,,,c51b529d19889d46,NEC Nijmegen,467.0,NEC Nijmegen,53500000,26,27.4
NEEDHAM_MARKET,7735,Needham Market,,,,,,,,,,,
NEEROETEREN,19517,Neeroeteren,,,,,,,,,,,
NEFTCHI_BAKU,2270,Neftchi Baku,,,,,,,,,,,
NEMAN,387,Neman,,,,,,,,,,,
NERASHTE_BALLERUP,24216,Nerashté Ballerup,,,,,,,0.0,0,,,
NESTOS_CHRISOUPOLIS,12367,Nestos Chrisoupolis,,,,,,,,,,,
NEST_SOTRA,2160,Nest-Sotra,1474.0,Nest-Sotra Fotball,,,,,,,,,
NEUCHATEL_XAMAX_FC,1015,Neuchatel Xamax FC,900.0,Neuchâtel Xamax FCS,,,dfcd849f206ca36f,Neuchatel Xamax,625.0,Neuchâtel Xamax FCS,5700000,28,24.9
NEUFVILLES,5881,Neufvilles,,,,,,,,,,,
NEUILLY_SUR_MARNE,22038,Neuilly sur Marne,,,,,,,,,,,
NEUSIEDL,4954,Neusiedl,,,,,,,,,,,
NEUSTRELITZ,12820,Neustrelitz,,,,,,,,,,,
NEUVILLE,13741,Neuville,,,,,,,,,,,
NEVSEHIR_BELEDIYESPOR,7416,Nevşehir Belediyespor,,,,,,,,,,,
NEWARK_FLOWSERVE,14418,Newark Flowserve,,,,,,,,,,,
NEWARK_TOWN,24343,Newark Town,,,,,,,,,,,
NEWCASTLE,34,Newcastle,157.0,Newcastle United FC,86.0,Newcastle United,484ed5f6e784a6d7,Newcastle,762.0,Newcastle United,708250000,26,28.1
NEWCASTLE_BENFIELD,8876,Newcastle Benfield,,,,,,,,,,,
NEWCASTLE_BLUE_STAR,24344,Newcastle Blue Star,,,,,,,,,,,
NEWCASTLE_TOWN,7242,Newcastle Town,,,,,,,,,,,
NEWCASTLE_UNITED_U21,7199,Newcastle United U21,,,,,,,,,,,
NEWELLS_OLD_BOYS,457,Newells Old Boys,713.0,Newell's Old Boys,,,fa78ad1286d6cb7e,Newell's,1286.0,CA Newell's Old Boys,26480000,31,26.3
NEWENT_TOWN,14419,Newent Town,,,,,,,,,,,
NEWHAVEN,8877,Newhaven,,,,,,,,,,,
NEWMARKET_TOWN,8878,Newmarket Town,,,,,,,,,,,
NEWPORT_COUNTY,1367,Newport County,265.0,Newport County AFC,,,f4428215a9e9161d,Newport County,3716.0,Newport County,2980000,26,25.6
NEWPORT_ISLE_OF_WIGHT_FC,12008,Newport Isle of Wight FC,,,,,,,,,,,
NEWPORT_PAGNELL_TOWN,8879,Newport Pagnell Town,,,,,,,,,,,
NEWQUAY,26219,Newquay,,,,,,,,,,,
NEWROZ,6689,Newroz,,,,,,,,,,,
NEWTON_ABBOT_SPURS,14420,Newton Abbot Spurs,,,,,,,,,,,
NEWTON_AYCLIFFE,8880,Newton Aycliffe,,,,,,,,,,,
NEWTOWN_AFC,358,Newtown AFC,,,,,,,,,,,
NEWTOWN_PRIDE,10072,Newtown Pride,,,,,,,,,,,
NEW_ENGLAND_REVOLUTION,1609,New England Revolution,11.0,New England Revolution,,,fef63c753ffa5b6e,New England Revolution,626.0,New England Revolution,36980000,27,24.8
NEW_JERSEY_ALLIANCE,25692,New Jersey Alliance,,,,,,,,,,,
NEW_MEXICO_UNITED,4003,New Mexico United,11443.0,New Mexico United,,,,,70056.0,New Mexico United,3730000,27,25.9
NEW_MILLS,12006,New Mills,,,,,,,,,,,
NEW_MILTON_TOWN,12007,New Milton Town,,,,,,,,,,,
NEW_SALAMIS,14417,New Salamis,,,,,,,,,,,
NEW_YORK_CITY_FC,1604,New York City FC,2.0,New York City FC,,,119519da3e3c3334,New York City FC,40058.0,New York City FC,49350000,31,24.8
NEW_YORK_CITY_II,18815,New York City II,,,,,,,,,,,
NEW_YORK_RB_II,4004,New York RB II,8049.0,New York Red Bulls II,,,,,0.0,0,,,
NEW_YORK_RB_III,4065,New York RB III,,,,,,,,,,,
NEW_YORK_RED_BULLS,1602,New York Red Bulls,4.0,New York Red Bulls,,,5e8e85b0d1b19539,New York Red Bulls,623.0,New York Red Bulls,38800000,32,23.5
NEW_YORK_SHOCKERS,24025,New York Shockers,,,,,,,,,,,
NFB,6043,NFB,,,,,,,0.0,0,,,
NHHI,25914,NHHI,,,,,,,,,,,
NIBE,22253,Nibe,,,,,,,0.0,0,,,
NICE,84,Nice,445.0,OGC Nice Côte d'Azur,170.0,Nice,82d22727d096b637,Nice,417.0,OGC Nice,169100000,29,25.7
NIECIECZA,3487,Nieciecza,788.0,LKS Termalica Bruk-Bet Nieciecza,,,87ea30cdb2bf69db,Termalica BB Nieciecza,15906.0,Bruk-Bet Termalica Nieciecza,7200000,25,27.7
NIELSE,19518,Nielse,,,,,,,,,,,
NIEUWERKERKEN,21804,Nieuwerkerken,,,,,,,,,,,
